currentTime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
21,0.11,0.83,0.36,66.54,16.93,7.52,2
22,0.25,0.94,0.34,69.86,36.03,14.93,2
23,0.24,1.06,0.45,66.9,28.12,12.84,2
24,0.06,0.84,0.36,66.74,9.87,4.28,2
25,0.3,0.86,0.28,71.88,46.55,19.06,2
26,0.27,0.88,0.4,65.52,34.46,17.35,2
27,0.14,0.84,0.35,67.38,21.8,9.46,9
28,0.3,0.83,0.2,76.73,57.34,20.2,2
29,0.21,0.86,0.28,71.88,36.87,13.79,9
30,0.02,0.89,0.27,73.39,5.04,1.51,9
31,0.26,0.78,0.21,74.89,50.71,18.26,2
32,0.32,0.83,0.32,68.85,45,21.15,2
33,0.04,0.87,0.25,73.92,8.88,2.58,9
34,0.19,0.88,0.29,71.87,32.97,11.99,9
35,0.27,0.84,0.3,70.14,41.91,17.96,9
36,0.05,0.91,0.3,71.86,10.44,3.45,9
37,0.23,0.77,0.22,74.21,46.97,16.86,2
38,0.2,0.92,0.33,70.41,30.76,11.96,9
39,0.1,0.88,0.26,73.72,21.5,6.56,9
40,0.27,0.76,0.19,76.1,54.78,19.32,2
41,0.25,0.88,0.32,70.06,37.97,15.81,9
42,0.12,0.85,0.29,71.25,22.07,7.84,9
43,0.38,0.87,0.3,71.1,52.21,23.82,2
44,0.09,1.03,0.23,77.61,22.48,5.19,9
45,0.05,0.88,0.34,68.73,9.04,3.54,9
46,0.37,0.88,0.31,70.51,49.6,22.58,9
47,0.14,1.02,0.27,75.34,27.9,7.88,9
48,0.06,0.9,0.25,74.45,14.04,3.98,9
49,0.32,0.87,0.27,72.5,49.51,20.27,2
50,0.23,0.98,0.34,70.75,33.39,12.96,9
51,0.11,0.88,0.23,75,25.02,7.13,9
52,0.27,0.91,0.27,73.21,44.17,16.34,2
53,0.14,0.99,0.27,75.01,27.9,8.07,9
54,0.02,0.85,0.27,72.68,5.04,1.58,9
55,0.27,0.86,0.24,74.26,47.64,17.18,2
56,0.17,0.98,0.33,71.43,27.65,9.98,9
57,0.03,0.89,0.2,77.15,8.75,2.01,9
58,0.28,0.83,0.21,75.71,53.13,18.76,2
59,0.27,0.93,0.36,68.87,36.47,15.95,2
1,0.22,0.84,0.43,62.8,26.98,14.66,1
2,0.23,0.83,0.43,62.58,28.61,15.8,1
3,0.08,0.91,0.45,64.03,9.95,4.89,1
4,0.34,0.93,0.27,73.61,51.5,20.29,2
5,0.34,0.77,0.35,65.56,44.36,23.96,2
6,0.15,0.88,0.28,72.18,27.82,9.63,2
7,0.12,0.89,0.35,68.46,18.43,7.5,2
8,0.37,0.8,0.21,75.31,60.12,24.53,2
9,0.32,0.85,0.33,68.93,44.31,20.61,2
10,0.14,0.89,0.34,69.33,22.71,8.97,2
11,0.24,0.98,0.34,71.02,35.79,13.93,2
12,0.37,0.78,0.27,70.71,53.33,25.17,2
13,0.1,0.83,0.16,78.79,31.76,6.99,2
14,0.09,0.98,0.21,77.91,22.17,4.99,2
15,0.38,0.91,0.13,82.15,71.57,22.48,2
16,0.27,0.93,0.25,74.95,47.56,16.39,2
17,0.02,0.94,0.14,81.47,6.34,0.95,9
18,0.29,0.95,0.04,87.63,82.3,17,9
19,0.41,0.81,0.2,76.48,64.32,26.57,9
20,-0.02,0.95,0.1,83.92,-8.75,-0.94,9
21,0.19,0.98,0.05,86.79,73.74,10.87,9
22,0.34,0.84,0.18,77.87,62.4,22.35,9
23,0.13,0.98,0.09,84.56,54.78,7.68,9
24,0.17,1.09,0.13,83.03,52.31,8.99,9
25,0.37,0.87,0.16,79.79,66.95,22.95,9
26,0.23,0.99,0.17,80.17,52.82,12.86,9
27,0.12,0.94,0.11,83.35,46.97,7.13,9
28,0.37,0.88,0.13,81.37,70.11,22.77,9
29,0.23,0.89,0.13,81.52,60.46,14.74,9
30,0.06,0.9,0.1,83.55,31.61,3.98,9
31,0.33,0.91,0.03,88.03,84.56,19.9,9
32,0.33,0.81,0.27,71.4,50.19,21.99,2
33,0.03,0.89,0.15,80.54,11.89,2.01,9
34,0.27,0.86,0.01,89.48,88.36,17.65,9
35,0.32,0.84,0.22,75.34,55.67,20.97,2
36,0.1,0.95,0.15,81.15,34.38,6.08,9
37,0.27,1.06,0.09,85.38,72.55,14.43,9
38,0.37,0.87,0.19,77.8,62.95,22.95,9
39,0.07,1,-0.05,92.68,123.69,4.02,9
40,0.23,1.04,0.17,80.61,52.82,12.3,9
41,0.33,0.82,0.13,81.34,69.15,21.8,9
42,0.09,0.91,0.11,83.12,40.6,5.91,9
43,0.16,1.02,0.15,81.75,46.47,8.68,9
44,0.38,0.88,0.17,78.89,65.38,23.2,9
45,0.14,0.93,0.18,79.06,38.05,8.6,9
46,0.05,0.92,0.22,76.65,12.09,2.91,9
47,0.33,0.92,0.03,88.06,84.56,19.59,9
48,0.32,0.82,0.28,71.08,48.72,21.33,2
49,0.07,0.85,0.16,79.6,24.23,4.72,9
50,0.31,0.88,0.06,85.91,78.69,19.65,9
51,0.36,0.88,0.21,76.56,59.59,22.15,2
52,0.11,0.99,0.13,82.82,41.19,6.29,9
53,0.29,0.97,-0.02,91.39,94.64,16.61,9
54,0.38,0.86,0.23,75.23,59.38,24.01,2
55,0.11,0.98,0.16,80.91,34.99,6.39,9
56,0.3,1.05,0.07,86.19,77.01,16.11,9
57,0.37,0.84,0.18,77.87,63.92,23.71,9
58,0.08,0.86,0.09,83.77,39.81,5.19,9
59,0.26,0.97,0.07,85.85,74.74,14.9,9
1,0.23,0.84,0.41,63.65,28.69,15.16,1
2,0.17,0.85,0.41,64.5,22.93,11.41,1
3,0.12,0.87,0.38,66.18,17.02,7.7,1
4,0.35,0.93,0.27,73.61,52.13,20.71,2
5,0.3,0.92,0.38,67.86,38.37,17.85,2
6,0.15,0.83,0.36,66.54,22.44,10.16,2
7,0.27,0.97,0.33,71.29,39.81,15.76,2
8,0.34,0.81,0.29,70.42,49.94,22.93,2
9,0.12,0.86,0.29,71.41,22.07,7.77,2
10,0.13,0.87,0.38,66.18,19.13,8.71,2
11,0.32,0.9,0.3,71.71,47.17,19.62,2
12,0.24,1,0.37,69.84,33.41,13.61,2
13,0.12,0.85,0.36,67.12,18.06,7.84,2
14,0.34,0.86,0.16,79.19,64.49,21.8,9
15,0.16,0.99,0.22,77.57,36.87,9.39,2
16,0.11,0.89,0.23,75.26,25.02,7,2
17,0.37,0.91,0.13,82.21,71.2,21.89,9
18,0.08,0.99,0.05,86.85,55.01,4.5,9
19,0.09,0.92,0.27,73.93,17.93,5.33,9
20,0.34,0.9,0.18,78.69,61.86,20.5,9
21,0.13,0.93,0.09,84.24,54.78,8.13,9
22,0.09,0.91,0.22,76.43,23.2,5.91,9
23,0.34,0.73,0.15,78.45,66.16,24.81,9
24,0.1,0.98,0.03,88.17,72.9,5.94,9
25,0.09,0.91,0.24,75.04,19.54,5.42,9
26,0.16,0.94,0.43,65.38,20.9,9.93,9
27,0.27,1.09,0.25,77.13,46.74,13.65,2
28,0.1,0.95,0.21,77.42,25.71,6.13,9
29,0.13,0.89,0.38,66.74,19.13,8.48,9
30,0.31,0.88,0.18,78.4,60.1,19.65,9
31,0.11,0.89,0.2,77.15,28.3,7,2
32,0.16,0.87,0.35,67.93,23.96,10.21,2
33,0.35,0.87,0.16,79.79,66.04,22.07,9
34,0.18,0.91,0.22,76.54,39.4,11.12,9
35,0.13,0.89,0.28,72.47,23.96,7.99,9
36,0.3,0.78,0.14,79.8,64.65,20.81,9
37,0.27,0.98,0.12,83.16,66.8,15.64,9
38,0.08,0.92,0.18,78.97,23.5,4.84,9
39,0.2,0.94,0.35,69.44,30.02,12.23,2
40,0.28,1.03,0.09,85.24,73.01,15.26,9
41,0.04,0.95,0.16,80.69,14.04,2.35,9
42,0.27,1.02,0.38,69.49,35.54,14.96,9
43,0.34,0.91,0.12,82.63,71.18,20.77,9
44,0.02,0.94,0.1,83.82,12.99,1.43,9
45,0.19,0.95,0.18,79.24,46.22,11.22,2
46,0.17,0.97,0.21,77.72,39.17,10.06,2
47,0.09,0.91,0.21,76.9,22.17,5.42,9
48,0.4,0.92,0.09,84.19,76.76,23.37,9
49,0.42,0.81,0.24,73.4,60.14,27.44,9
50,0.1,0.95,0.23,76.08,23.43,6.13,9
51,0.36,0.94,0.08,85.24,77.74,20.97,9
52,0.39,0.85,0.19,77.58,64.36,24.64,9
53,0.1,0.93,0.2,77.68,26.57,6.23,9
54,0.3,0.92,0.02,88.54,85.49,17.85,9
55,0.38,0.84,0.18,77.87,64.4,24.16,2
56,0.13,1.02,0.15,81.68,41.82,7.45,9
57,0.21,0.92,0.04,87.57,79.51,12.89,9
58,0.37,0.89,0.09,83.99,75.68,22.41,9
59,0.07,0.89,0.13,82.01,29.36,4.51,9
1,0.24,0.86,0.36,67.31,33.98,15.74,1
2,0.24,0.86,0.36,67.31,33.98,15.74,1
3,0.3,0.8,0.38,64.34,38.52,20.92,1
4,0.02,0.96,0.3,72.41,4.4,1.4,9
5,0.32,0.84,0.12,82.02,69.9,20.97,2
6,0.11,0.91,0.27,73.8,22.38,6.82,2
7,0.09,0.89,0.34,69.33,15.59,6.01,2
8,0.3,0.8,0.27,71.73,48.92,20.74,2
9,0.23,0.95,0.34,70.02,34.29,13.92,2
10,0.08,0.9,0.34,69.5,13.09,4.97,2
11,0.34,0.9,0.23,75.85,56.61,20.94,2
12,0.28,0.93,0.36,68.87,38.05,16.83,2
13,0.14,0.85,0.32,69.39,23.7,9.38,2
14,0.3,0.84,0.2,76.46,56.31,19.86,2
15,0.3,0.91,0.31,70.97,43.53,18.14,2
16,0.09,0.94,0.27,73.74,18.92,5.71,2
17,0.27,0.88,0.11,82.87,68.2,17.35,9
18,0.26,0.96,0.13,82.59,64.13,15.02,9
19,0.1,0.91,0.13,81.66,37.41,6.39,9
20,0.28,0.86,-0.06,94.16,102.53,18.12,9
21,0.21,1.02,-0.02,90.87,94.24,11.65,9
22,0.11,0.89,0.05,86.99,66.8,7,9
23,0.28,0.88,0.06,85.91,77.47,17.82,9
24,0.15,0.84,0.07,85.24,64.65,9.98,9
25,0.18,1.02,0.11,83.9,58.67,9.96,9
26,0.34,0.84,0.15,80.02,66.16,21.71,9
27,0.07,0.88,0.06,85.91,48.37,4.59,9
28,0.19,1.02,0.02,89.13,85.24,10.38,9
29,0.28,0.96,0.02,88.6,85.24,16.31,9
30,0.08,0.91,0.12,82.69,33.69,4.89,9
31,0.25,0.78,0.02,88.85,86.42,17.74,9
32,0.23,1.01,0,90,90,12.67,9
33,0.11,0.94,0.03,88.09,74.05,6.65,9
34,0.27,0.83,0.07,85.15,75.58,18.27,9
35,0.09,0.98,0,90,90,5.03,9
36,0.18,1.13,0.02,89.2,85.03,9.07,9
37,0.27,0.9,0.1,83.55,69.08,16.47,9
38,0.05,0.99,0.03,88.2,56.31,2.7,9
39,0.27,0.97,-0.08,94.61,106.39,15.33,9
40,0.21,1.02,0.03,88.25,81.57,11.65,9
41,0.09,0.9,0.1,83.55,40.24,5.46,9
42,0.3,0.86,-0.02,91.04,92.94,19.52,9
43,0.2,0.98,0.04,87.73,79.11,11.66,9
44,0.13,1.04,-0.01,90.43,93.37,7.28,9
45,0.3,0.85,0.12,82.16,68.46,19.22,9
46,0.14,0.84,0.16,79.41,41.99,9.55,9
47,0.24,0.98,-0.02,91.37,95.53,13.93,9
48,0.27,0.99,0.16,80.61,59.04,15.41,9
49,0.12,0.91,0.16,80.22,36.87,7.37,9
50,0.32,0.85,0.14,80.62,66.3,20.61,9
51,0.16,0.94,0.08,85.24,63.43,9.46,9
52,0.13,0.98,0.09,84.97,55.49,7.29,9
53,0.35,0.87,0.09,84.34,76.26,22.07,9
54,0.12,0.91,0.15,80.78,38.29,7.31,9
55,0.34,0.91,0,90,90,20.77,9
56,0.34,0.93,0.13,82.34,69.59,19.87,9
57,0.1,0.98,0.08,85.43,52.43,5.94,9
58,0.2,1.01,0.1,84.25,62.53,10.97,9
1,0.28,0.84,0.41,64.08,34.7,18.6,1
2,0.28,0.84,0.41,63.65,34.19,18.6,1
3,0.29,0.84,0.42,63.43,34.42,18.91,1
4,0.29,0.84,0.4,64.52,35.96,19.08,1
5,0.29,0.85,0.38,66.23,37.63,18.75,1
6,0.28,0.89,0.3,71.57,43.45,17.53,2
7,0.11,0.95,0.32,71.28,18.85,6.6,2
8,0.23,1.01,0.23,76.91,44.03,12.67,2
9,0.34,0.73,0.25,71.01,53.97,25.32,2
10,0.14,0.84,0.15,79.93,43.45,9.55,2
11,0.12,1.53,-0.47,107.02,165.96,4.38,8
12,-0.01,0.68,-0.37,118.38,-178.78,-0.66,8
13,-0.53,0.13,-0.7,169.81,-142.62,-76.76,8
14,-0.31,0.59,-0.66,138.24,-154.54,-28.07,8
15,-0.41,0.67,-0.59,131.09,-144.75,-31.64,8
16,-0.39,0.68,-0.55,129.22,-144.85,-29.89,1
17,-0.38,0.7,-0.46,123.25,-140.87,-28.07,1
18,-0.41,0.7,-0.47,123.99,-138.54,-30.77,1
19,-0.43,0.72,-0.45,121.78,-136.02,-30.87,1
17,0.23,0.77,0.41,62.29,29.98,16.86,2
18,0.13,0.94,0.21,77.32,32.2,8.06,2
19,0.04,0.85,0.45,61.98,4.93,2.63,2
20,0.29,0.77,0.34,66.04,40.06,20.49,2
21,0.02,0.88,0.16,79.38,8.13,1.53,2
22,0.07,0.85,0.3,70.78,13.32,4.72,2
23,0.27,0.64,0.02,88.6,86.73,23.11,2
24,-0.25,-0.52,-0.86,-149.04,-163.78,-154.13,7
25,-0.02,0.85,-1.18,144.18,-178.86,-1.58,7
26,0.06,0.57,-0.78,143.87,175.43,6.25,7
27,0.05,0.57,-0.76,143.04,175.87,5.48,7
0,0.26,0.88,0.34,69,37.5,16.42,1
1,0.26,0.86,0.34,68.2,36.87,16.7,1
2,0.33,0.84,0.31,69.5,46.4,21.43,1
3,0.13,0.98,0.25,75.64,27.98,7.74,2
4,0.08,0.89,0.3,71.57,14.74,5.01,2
5,0.33,0.82,0.23,74.56,55.38,21.8,2
6,0.41,0.91,0.34,69.23,50.3,24.56,2
7,0.05,0.89,0.31,70.67,8.53,3.01,2
8,0.15,1.02,0.39,69.11,20.81,8.25,2
9,0.37,0.85,0.26,73.16,54.93,23.33,2
10,0.12,1,0.17,80.25,34.29,6.68,2
11,0.07,0.9,0.17,79.17,22.25,4.47,2
12,0.3,0.93,0.28,73.17,47.29,18.15,2
13,0.07,0.94,0.13,81.94,27.9,4.29,2
14,0.07,0.94,0.14,81.47,26.57,4.29,2
15,0.34,0.92,0.23,75.74,55.1,20.02,2
16,0.09,0.98,0.2,78.69,25.64,5.48,2
17,0.05,0.92,0.15,80.85,17.53,2.91,2
18,0.3,0.88,0.22,76.08,54.32,19.04,2
19,-0.02,0.98,0.01,89.55,-63.43,-0.91,9
20,0.1,0.92,0.16,79.91,31.76,6.29,2
21,0.32,0.82,0.23,74.05,53.81,21.33,2
22,-0.05,1.02,0,90,-90,-2.64,9
23,0.16,1.02,0.2,79.11,38.66,8.75,9
24,0.23,0.83,0.22,75.2,46.01,15.3,2
25,-0.04,0.98,0.02,89.08,-68.2,-2.29,9
26,0.12,1.15,0.12,84.17,45,5.83,9
27,0.32,0.77,0.34,66.31,43.64,22.7,9
28,0.16,0.9,0.27,73.53,30.47,9.87,2
29,0.23,0.99,0.41,67.73,29.15,12.86,2
30,0.3,0.83,0.28,71.24,47.29,20.2,2
31,0.09,0.86,0.16,79.19,27.65,5.71,2
32,0.13,0.91,0.29,72.31,24.68,8.34,2
33,0.28,0.8,0.26,72.24,47.49,19.27,2
34,0.18,0.94,0.23,75.96,37.48,10.85,2
35,0.15,0.9,0.24,74.91,31.5,9.38,2
36,0.34,0.84,0.23,74.97,56,21.71,2
37,0.2,1.01,0.2,78.6,43.88,10.97,2
38,0.32,0.99,0.23,76.71,53.81,17.89,2
39,0.38,0.89,0.23,75.73,59.38,23.26,2
40,0.09,0.93,0.26,74.5,18.43,5.28,2
41,0.25,0.91,0.22,76.54,48.81,15.3,2
42,0.33,0.85,0.29,71.25,48.62,21.07,2
43,-0.07,0.98,0.13,82.76,-29.36,-4.09,9
44,0.28,0.83,0.15,79.84,62.18,18.76,9
45,0.22,1.07,0.18,80.47,50.6,11.55,9
46,0.1,0.88,0.2,77.52,27.47,6.56,9
47,0.27,0.88,0.2,77.52,53.67,16.75,2
48,0.06,1.03,0.04,87.83,57.99,3.47,9
49,0.27,0.88,0.17,78.98,57.09,16.75,9
50,0.15,1.02,0.17,80.47,40.82,8.25,9
51,0.05,0.88,0.15,80.37,17.53,3.07,9
52,0.28,0.88,0.2,76.93,54.16,17.82,2
53,0.01,1.01,0.01,89.56,45,0.44,9
54,0.2,0.97,0.1,84.02,62.53,11.4,9
55,0.25,0.87,0.24,74.4,45.91,16.08,2
56,0.02,0.97,0.12,83.1,7.59,0.92,9
57,0.25,0.86,0.16,79.7,57.99,16.22,9
58,0.09,0.98,0.09,84.97,45,5.03,9
59,0.07,0.98,0.15,81.36,25.35,4.12,9
1,0.14,0.89,0.41,65.48,19.09,8.97,1
2,0.18,1,0.34,71.43,28.14,10.19,2
3,0.35,0.83,0.23,74.2,56.31,23,2
4,0.18,0.95,0.19,78.87,43.78,10.68,2
5,0.13,0.91,0.24,75.04,28.74,8.34,2
6,0.3,0.94,0.22,76.87,54.32,18,2
7,0.25,0.96,0.33,71.15,37.3,14.58,2
8,0.17,0.89,0.29,72.02,30.74,10.92,2
9,0.33,0.83,0.19,77.24,60.26,21.61,2
10,0.3,0.88,0.28,72.33,47.29,19.04,2
11,0.15,0.98,0.27,74.9,29.2,8.58,2
12,0.3,0.94,0.12,82.87,68.96,18,2
13,0.34,0.87,0.22,75.84,57.53,21.62,2
14,0.16,0.96,0.15,81.22,46.47,9.24,2
15,0.34,0.97,0.09,84.47,74.74,19.54,9
16,0.37,0.88,0.2,77.42,61.99,22.77,9
17,0.15,0.93,0.16,79.99,42.14,9.07,2
18,0.38,0.95,0.01,89.53,88.83,21.88,9
19,0.35,0.84,0.19,77.36,61.93,22.81,9
20,0.14,0.91,0.16,79.74,40.6,8.82,2
21,0.37,0.82,0.03,87.82,85.14,24.11,9
22,0.36,0.89,0.23,75.73,57.77,21.97,2
23,0.16,0.91,0.2,77.37,37.57,9.78,2
24,0.38,0.89,0.09,83.99,76.24,23.26,9
25,0.22,0.88,0.21,76.45,46.04,14.04,2
26,0.2,0.94,0.11,83.35,61.7,12.23,9
27,0.4,0.84,0.17,78.49,66.67,25.28,9
28,0.14,0.83,0.15,79.84,43.45,9.64,2
29,0.31,1.01,0.02,88.67,85.71,17.23,9
30,0.39,0.8,0.21,75.17,61.63,26.11,9
31,0.16,0.95,0.2,78.33,40.03,9.85,2
32,0.35,0.87,-0.05,93.09,97.59,22.07,9
33,0.33,0.86,0.2,77.2,59.24,20.9,2
34,0.14,0.86,0.17,78.69,39.29,9.29,2
35,0.35,0.88,0.09,83.94,75.07,21.71,9
36,0.23,0.96,0.18,79.41,51.58,13.27,2
37,0.13,0.98,0.13,82.26,43.26,7.29,9
38,0.41,0.91,0.12,82.63,73.91,24.15,9
39,0.15,0.92,0.16,79.91,42.14,9.15,9
40,0.17,0.91,0.27,73.8,32.91,10.65,2
41,0.34,0.93,0.16,80.46,65.56,20.29,2
42,0.31,0.93,0.23,76.3,54.06,18.58,2
43,0.16,0.91,0.19,78.41,41.19,10.18,2
44,0.23,1.02,0.23,77.52,45.97,12.9,2
45,0.33,0.82,0.19,77.13,60.26,21.8,9
46,-0.01,1.13,0.02,89.21,-26.57,-0.4,9
47,0.09,0.9,0.22,76.32,21.45,5.46,9
48,0.33,0.85,0.22,75.59,56.31,21.07,9
49,0.02,1,-0.09,94.91,169.7,0.9,9
50,0.12,0.9,0.15,80.62,38.29,7.43,9
51,0.31,0.79,0.21,75.03,55.98,21.61,9
52,0.06,0.99,-0.06,93.6,135,3.6,9
53,0.16,1.01,0.19,79.46,39.81,8.81,9
54,0.24,0.89,0.13,82.01,62.7,15.21,9
55,0.09,0.95,0.09,84.38,42.51,5.15,9
56,0.29,0.91,0.16,80.3,61.61,17.55,9
57,0.16,1.09,0.04,87.95,75.96,8.13,9
58,0.11,0.91,0.16,79.74,33.69,6.88,9
59,0.38,0.8,0.13,80.63,70.5,24.99,9
1,0.2,0.77,0.56,53.97,19.15,14.17,4
2,0.23,0.73,0.62,49.65,20.79,17.88,4
3,0.23,0.75,0.57,52.75,21.67,16.81,4
4,0.22,0.75,0.58,52.37,20.73,16.26,4
5,0.22,0.73,0.59,51.04,20.22,16.59,4
6,0.23,0.85,0.45,61.98,26.57,14.9,4
7,0.2,0.88,0.02,88.99,85.43,12.48,6
8,0.15,0.78,-0.82,136.4,169.74,10.76,6
9,0.13,0.9,-0.55,121.69,167.3,7.92,6
10,0.2,0.75,0.16,77.66,49.97,14.6,6
11,0.2,0.87,0.29,71.57,35.1,13.18,1
12,0.23,0.88,0.29,71.72,39.04,15,1
13,0.16,0.9,0.27,73.07,29.74,9.87,1
14,0.16,0.98,0.31,72.39,27.7,9.46,1
15,0.33,0.84,0.17,78.49,62.35,21.25,2
16,0.06,0.97,0.19,79.05,18.43,3.69,2
17,0.18,1.05,0.12,83.66,56.89,9.67,2
18,0.27,0.91,0.2,77.47,52.59,16.2,2
19,0.03,0.84,0.14,80.54,12.53,2.12,9
20,-0.34,0.98,-0.28,105.95,-129.29,-19.25,8
21,-0.37,0.93,-0.33,109.44,-131.78,-21.55,8
22,0.43,0.82,-0.05,93.81,97.25,27.65,8
23,0.2,0.65,-0.56,130.94,160.85,16.76,8
24,0.05,0.95,-0.2,102.03,167.01,2.82,8
25,0.14,0.87,-0.25,106.08,150.64,9.21,1
26,0.13,0.88,-0.33,110.39,157.96,8.56,1
27,0.12,0.87,-0.33,110.73,160.35,7.7,1
28,0.13,0.89,-0.34,110.67,159.59,7.99,1
29,0.13,0.88,-0.33,110.39,159.15,8.06,1
30,0.16,0.86,-0.26,106.7,147.53,10.81,1
1,0.25,0.72,0.6,50.07,22.57,19.18,4
2,0.27,0.72,0.6,50.07,23.82,20.28,4
3,0.27,0.72,0.61,49.71,24.17,20.83,4
4,0.3,0.74,0.53,54.41,29.84,22.32,4
5,0.26,0.81,0.32,68.48,38.83,17.6,4
6,0.21,0.99,-0.37,110.31,150.12,12,6
7,0.21,0.88,-0.6,124.51,160.68,13.55,6
8,0.24,0.88,-0.23,105,134.06,15.47,6
9,0.16,0.79,0.44,60.99,20.56,11.75,1
10,0.32,0.97,0.3,72.96,47.17,18.3,2
11,0.36,0.8,0.32,68.1,48.29,24.27,2
12,0.14,0.98,0.27,74.36,27.22,8.19,2
13,0.23,0.94,0.34,69.86,34.29,14.04,2
14,0.29,0.82,0.34,67.73,40.71,19.41,2
15,0.11,0.88,0.23,75.48,25.77,7.13,2
16,0.09,0.88,0.24,74.53,21.16,6.12,2
17,-0.14,0.67,-0.08,96.63,-119.05,-11.82,8
18,0.09,0.77,-0.16,101.98,152.35,6.34,8
19,-0.13,0.84,-0.22,104.66,-148.74,-9.03,8
20,-0.1,0.87,-0.44,116.77,-166.93,-6.68,8
21,-0.02,0.8,-0.27,108.43,-176.63,-1.12,8
22,0.28,0.68,0.09,82.79,73.01,22.48,7
23,0.27,0.35,2.88,6.97,5.43,37.87,7
24,-0.01,0.31,-0.88,160.51,-179.49,-1.43,7
25,-0.02,0.3,-0.91,161.86,-179.01,-3.01,0
26,-0.02,0.3,-0.92,161.71,-178.54,-4.4,0
27,-0.02,0.29,-0.91,162.45,-179.02,-3.09,0
28,-0.02,0.28,-0.91,162.9,-178.53,-4.76,0
29,-0.02,0.28,-0.92,163.03,-178.54,-4.76,0
30,-0.02,0.27,-0.91,163.35,-178.53,-4.9,0
31,-0.02,0.27,-0.92,163.48,-178.54,-4.9,0
32,-0.02,0.27,-0.91,163.35,-178.53,-4.9,0
1,0.32,0.59,0.71,39.49,24.25,28.66,4
2,0.33,0.6,0.71,40.24,24.78,28.61,4
3,0.33,0.6,0.7,40.55,25.02,28.61,4
4,0.34,0.61,0.71,40.6,25.8,29.43,4
5,0.29,0.63,0.72,41.01,21.91,24.82,4
6,0.27,0.63,0.7,41.95,21.47,23.63,4
7,0.29,0.63,0.66,43.62,23.52,24.55,4
8,0.28,0.65,0.69,43.33,22.25,23.45,4
9,0.28,0.61,0.67,42.21,22.71,24.78,4
10,0.38,0.72,0.58,51.19,33.51,28.04,4
11,0.3,0.82,0.32,68.67,42.83,19.9,4
12,0.22,0.87,-0.3,108.9,143.62,14.16,6
13,0.21,0.72,-0.75,136.22,164.29,16.36,6
14,0.16,0.85,-0.74,131.07,168.11,10.4,6
15,0.16,0.8,-0.3,110.74,151.7,11.52,6
16,0.27,0.88,0.11,82.94,67.62,16.75,6
17,0.3,0.81,0.41,63.43,36.16,20.07,6
18,0.29,0.8,0.45,60.8,32.99,19.94,1
19,0.29,0.82,0.45,61.5,32.99,19.41,1
20,0.27,0.81,0.47,60.02,30.26,18.6,1
21,0.29,0.79,0.45,60.13,32.54,20.12,1
22,0.24,0.86,0.39,65.56,31.8,15.74,1
23,0.12,0.9,0.34,69.06,18.82,7.43,1
24,0.36,0.91,0.23,75.62,56.89,21.46,2
25,0.33,0.86,0.29,71.41,48.62,20.9,2
26,0.29,0.91,0.43,64.82,33.93,17.55,2
27,0.26,0.91,0.2,77.84,52.85,15.88,2
28,0.28,0.98,0.34,70.75,39.29,15.95,2
29,0.35,0.83,0.25,73.2,54.58,23,2
30,0.18,0.87,0.2,76.82,41.5,11.71,2
31,0.2,0.91,0.27,73.66,37.41,12.63,2
32,0.38,0.91,0.22,76.54,60.26,22.72,2
33,0.34,0.97,0.35,70.05,43.7,19.13,2
34,0.24,0.86,0.31,70.02,37.78,15.74,2
35,0.32,0.81,0.21,75.45,56.63,21.52,2
36,0.38,0.83,0.3,70.28,52.21,24.81,2
37,0.23,0.97,0.3,72.96,37.35,13.16,2
38,0.31,0.99,0.43,66.58,36.03,17.48,2
39,0.34,0.8,0.33,67.82,46.33,23.13,2
40,0.16,0.87,0.21,76.33,36.53,10.21,2
41,0.2,0.9,0.28,72.62,35.84,12.74,2
42,0.36,0.89,0.26,73.86,54.34,21.97,2
43,0.24,0.9,0.26,73.99,43.21,15.09,2
44,0.2,0.89,0.26,73.86,37.15,12.37,2
45,0.36,0.88,0.3,71.41,50.44,22.15,2
46,0.21,0.86,0.26,73.3,39.29,13.79,2
47,0.2,0.89,0.3,71.11,33.69,12.85,2
48,0.38,0.83,0.29,70.76,52.94,24.81,2
49,0.28,0.9,0.35,68.63,38.66,17.38,2
50,0.2,0.9,0.3,71.27,32.66,12.26,2
51,0.38,0.84,0.29,71.09,52.37,23.96,2
52,0.23,0.92,0.27,73.48,39.64,13.81,2
53,0.16,0.91,0.32,70.53,26,9.78,2
54,0.31,0.87,0.3,70.64,45.73,19.82,2
55,0.22,0.91,0.27,73.21,38.66,13.57,2
56,0.21,0.96,0.26,74.98,39.29,12.38,2
57,0.49,0.91,0.09,84.58,80.1,28.51,2
58,0.2,0.93,0.24,75.4,38.88,11.86,2
59,0.15,0.88,0.36,67.67,22.44,9.63,2
0,0.38,0.86,0.25,73.78,56.31,23.57,2
1,0.37,0.93,0.38,67.62,43.81,21.55,2
2,0.2,0.85,0.32,69.39,31.37,12.92,2
3,0.36,0.77,0.15,79.03,67.56,25.14,2
4,0.36,0.95,0.35,69.6,45.63,20.82,2
5,0.15,0.84,0.35,67.19,22.89,10.07,2
6,0.35,0.8,0.2,75.7,59.98,23.81,2
7,0.34,0.95,0.46,64.01,36.71,19.98,2
8,0.18,0.84,0.34,67.65,27.6,12.13,2
9,0.38,0.91,0.25,74.7,56.31,22.31,2
